file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Brook with village atmosphere_cap_1.wav,A person filming a water fountain in the park,N/A,N/A,N/A,N/A
Brook with village atmosphere_cap_2.wav,N/A,A vehicle is driving closer to a waterfall.,N/A,N/A,N/A
Brook with village atmosphere_cap_3.wav,N/A,N/A,Rain is pouring hard and a dog barks at a car driving by.,N/A,N/A
Brook with village atmosphere_cap_4.wav,N/A,N/A,N/A,The water is flowing while some dogs are barking and a motorcycle passes by,N/A
Brook with village atmosphere_cap_5.wav,N/A,N/A,N/A,N/A,The water is flowing while some dogs are barking and a motorcycle passes by quickly.
Marrakech Early Morning.wav,Faint indoor conversation with some movement of a filming camera towards the end.,Murmuring indoor conversation occurs while a camera moves towards the end.,People are talking at a distance and nearby a hard object is striking another hard object.,People talking in the distance and a hard object is striking another hard object nearby.,"a person sitting at a train station, playing with papers"
Marrakech Early Morning_cap_1.wav,Faint indoor conversation with some movement of a filming camera towards the end.,N/A,N/A,N/A,N/A
Marrakech Early Morning_cap_2.wav,N/A,Murmuring indoor conversation occurs while a camera moves towards the end.,N/A,N/A,N/A
Marrakech Early Morning_cap_3.wav,N/A,N/A,People are talking at a distance and nearby a hard object is striking another hard object.,N/A,N/A
Marrakech Early Morning_cap_4.wav,N/A,N/A,N/A,People talking in the distance and a hard object is striking another hard object nearby.,N/A
Marrakech Early Morning_cap_5.wav,N/A,N/A,N/A,N/A,"a person sitting at a train station, playing with papers"
rain_driveway_tunnel_drip_02.wav,A man is filming after talking about something.,"On a set, a man is talking about something",A person speaks before water falls and drips to the ground below.,A person speaks before water falls and drips.,A man talking about something and then filming.
rain_driveway_tunnel_drip_02_cap_1.wav,A man is filming after talking about something.,N/A,N/A,N/A,N/A
rain_driveway_tunnel_drip_02_cap_2.wav,N/A,"On a set, a man is talking about something",N/A,N/A,N/A
rain_driveway_tunnel_drip_02_cap_3.wav,N/A,N/A,A person speaks before water falls and drips to the ground below.,N/A,N/A
rain_driveway_tunnel_drip_02_cap_4.wav,N/A,N/A,N/A,A person speaks before water falls and drips.,N/A
rain_driveway_tunnel_drip_02_cap_5.wav,N/A,N/A,N/A,N/A,A man talking about something and then filming.
Slushing in mouth.wav,A man is filming alone as he is speaking to himself.,A man is swishing water around in his mouth.,A man is swishing water in his mouth.,A man switches on a sound machine before tightening a cap and shaking a bottle repeatedly.,water sloshing and the voice of a man then some more liquid being shaken.
Slushing in mouth_cap_1.wav,A man is filming alone as he is speaking to himself.,N/A,N/A,N/A,N/A
Slushing in mouth_cap_2.wav,N/A,A man is swishing water around in his mouth.,N/A,N/A,N/A
Slushing in mouth_cap_3.wav,N/A,N/A,A man is swishing water in his mouth.,N/A,N/A
Slushing in mouth_cap_4.wav,N/A,N/A,N/A,A man switches on a sound machine before tightening a cap and shaking a bottle repeatedly.,N/A
Slushing in mouth_cap_5.wav,N/A,N/A,N/A,N/A,water sloshing and the voice of a man then some more liquid being shaken.
Padlock.wav,An animal is squeaking while it is eating food.,"Clicks and squeaks were quiet and persistent, but at uneven intervals.","Quiet clicking and squeaking at consistent, but uneven, intervals.",The crackle of a fire with the slight rhythmic squeaking sound in the background.,fire crackling with a slight squeak from a spit being turned
Padlock_cap_1.wav,An animal is squeaking while it is eating food.,N/A,N/A,N/A,N/A
Padlock_cap_2.wav,N/A,"Clicks and squeaks were quiet and persistent, but at uneven intervals.",N/A,N/A,N/A
Padlock_cap_3.wav,N/A,N/A,"Quiet clicking and squeaking at consistent, but uneven, intervals.",N/A,N/A
Padlock_cap_4.wav,N/A,N/A,N/A,The crackle of a fire with the slight rhythmic squeaking sound in the background.,N/A
Padlock_cap_5.wav,N/A,N/A,N/A,N/A,fire crackling with a slight squeak from a spit being turned
flowing water.wav,A faint buzzing occasionally interrupts the falling of the rain,It is raining and water races down a wash.,Rain is falling and a faint buzzing plays occasionally.,Water is cascading over a lot of rocks in a stream and splashing.,Water is running down a waterfall forming a cascade
flowing water_cap_1.wav,A faint buzzing occasionally interrupts the falling of the rain,N/A,N/A,N/A,N/A
flowing water_cap_2.wav,N/A,It is raining and water races down a wash.,N/A,N/A,N/A
flowing water_cap_3.wav,N/A,N/A,Rain is falling and a faint buzzing plays occasionally.,N/A,N/A
flowing water_cap_4.wav,N/A,N/A,N/A,Water is cascading over a lot of rocks in a stream and splashing.,N/A
flowing water_cap_5.wav,N/A,N/A,N/A,N/A,Water is running down a waterfall forming a cascade
Vending Machines - Room Tone.wav,Several people talking in the distance inside a large echoing room.,The low vibration of a factory covers the few voices of its chatting workers.,The low rumble of a factory covers the few voices of the workers.,Voices and talk while a clothes dryer does its job in the background,people are laughing and talking in the background as the rains are falling
Vending Machines - Room Tone_cap_1.wav,Several people talking in the distance inside a large echoing room.,N/A,N/A,N/A,N/A
Vending Machines - Room Tone_cap_2.wav,N/A,The low vibration of a factory covers the few voices of its chatting workers.,N/A,N/A,N/A
Vending Machines - Room Tone_cap_3.wav,N/A,N/A,The low rumble of a factory covers the few voices of the workers.,N/A,N/A
Vending Machines - Room Tone_cap_4.wav,N/A,N/A,N/A,Voices and talk while a clothes dryer does its job in the background,N/A
Vending Machines - Room Tone_cap_5.wav,N/A,N/A,N/A,N/A,people are laughing and talking in the background as the rains are falling
Flies Aboard.wav,A back and forth squeaking tone from low to high and back again.,A squeaking tone changes pitch from low to high and back again over and over.,"Lots of feedback, similar to  computer noises, are generated.",Many tones with high pitches were played in order.,"A lot of feedback, like computer noises are heard."
Flies Aboard_cap_1.wav,A back and forth squeaking tone from low to high and back again.,N/A,N/A,N/A,N/A
Flies Aboard_cap_2.wav,N/A,A squeaking tone changes pitch from low to high and back again over and over.,N/A,N/A,N/A
Flies Aboard_cap_3.wav,N/A,N/A,"Lots of feedback, similar to  computer noises, are generated.",N/A,N/A
Flies Aboard_cap_4.wav,N/A,N/A,N/A,Many tones with high pitches were played in order.,N/A
Flies Aboard_cap_5.wav,N/A,N/A,N/A,N/A,"A lot of feedback, like computer noises are heard."
Crack_2Eggs_and_Fry.wav,A person frying something in a frying pan and moving things around.,Grease bubbling in a pan with rattling of utensils on the pan,Grease bubbling in a pan with the rattling of utensils on the pan.,"Moving things around, someone fries food in a frying pan.",Some kind of food is being cooked in a frying pan.
Crack_2Eggs_and_Fry_cap_1.wav,A person frying something in a frying pan and moving things around.,N/A,N/A,N/A,N/A
Crack_2Eggs_and_Fry_cap_2.wav,N/A,Grease bubbling in a pan with rattling of utensils on the pan,N/A,N/A,N/A
Crack_2Eggs_and_Fry_cap_3.wav,N/A,N/A,Grease bubbling in a pan with the rattling of utensils on the pan.,N/A,N/A
Crack_2Eggs_and_Fry_cap_4.wav,N/A,N/A,N/A,"Moving things around, someone fries food in a frying pan.",N/A
Crack_2Eggs_and_Fry_cap_5.wav,N/A,N/A,N/A,N/A,Some kind of food is being cooked in a frying pan.
Teakettle Boiling.wav,A metal wheeled cart is being dragged across a pavement.,A metal wheeled cart is being dragged across pavement.,Popcorn is popping vigorously while being cooked in a microwave.,Popcorn is popping vigorously while being made in a microwave.,Solid wheels are rolling across an uneven solid surface.
Teakettle Boiling_cap_1.wav,A metal wheeled cart is being dragged across a pavement.,N/A,N/A,N/A,N/A
Teakettle Boiling_cap_2.wav,N/A,A metal wheeled cart is being dragged across pavement.,N/A,N/A,N/A
Teakettle Boiling_cap_3.wav,N/A,N/A,Popcorn is popping vigorously while being cooked in a microwave.,N/A,N/A
Teakettle Boiling_cap_4.wav,N/A,N/A,N/A,Popcorn is popping vigorously while being made in a microwave.,N/A
Teakettle Boiling_cap_5.wav,N/A,N/A,N/A,N/A,Solid wheels are rolling across an uneven solid surface.
Fork Onto Table .wav,A metal eating utensil is being dropped and picked up several times.,A quiet room is the site where a metal object is repeatedly dropped on a flat surface.,Silverware is being laid out onto a table.,Someone drops and picks up a metal eating utensil over and over.,Something made of metal is dumped on a flat surface over and over in a quiet room.
Fork Onto Table _cap_1.wav,A metal eating utensil is being dropped and picked up several times.,N/A,N/A,N/A,N/A
Fork Onto Table _cap_2.wav,N/A,A quiet room is the site where a metal object is repeatedly dropped on a flat surface.,N/A,N/A,N/A
Fork Onto Table _cap_3.wav,N/A,N/A,Silverware is being laid out onto a table.,N/A,N/A
Fork Onto Table _cap_4.wav,N/A,N/A,N/A,Someone drops and picks up a metal eating utensil over and over.,N/A
Fork Onto Table _cap_5.wav,N/A,N/A,N/A,N/A,Something made of metal is dumped on a flat surface over and over in a quiet room.
gargnano-sounds.wav,Bird whistling gets loud as a car drives quickly or the wind blows loudly and keys rattle as someone walks.,Birds are chirping and cars are passing by with someone walking and going up stairs.,"Birds chirp while cars drive past a single point and wind blows, wood breaks and metal items are laid down.","Cars drive past a single point while birds chirp, the wind blows, wood breaks, and metal items are laid down.","Someone walks through grass while jingling keys, as cars pass and birds chirp."
gargnano-sounds_cap_1.wav,Bird whistling gets loud as a car drives quickly or the wind blows loudly and keys rattle as someone walks.,N/A,N/A,N/A,N/A
gargnano-sounds_cap_2.wav,N/A,Birds are chirping and cars are passing by with someone walking and going up stairs.,N/A,N/A,N/A
gargnano-sounds_cap_3.wav,N/A,N/A,"Birds chirp while cars drive past a single point and wind blows, wood breaks and metal items are laid down.",N/A,N/A
gargnano-sounds_cap_4.wav,N/A,N/A,N/A,"Cars drive past a single point while birds chirp, the wind blows, wood breaks, and metal items are laid down.",N/A
gargnano-sounds_cap_5.wav,N/A,N/A,N/A,N/A,"Someone walks through grass while jingling keys, as cars pass and birds chirp."
car acceleration sequence.wav,A car is driving and getting faster and shifting gears,A car is driving fast and shifting gears,A cars engine starts and then begins to go faster.,A door opening then a car moving in first gear before switching to second gear as it accelerates.,"The engine starts, and the car begins to move, faster and faster"
car acceleration sequence_cap_1.wav,A car is driving and getting faster and shifting gears,N/A,N/A,N/A,N/A
car acceleration sequence_cap_2.wav,N/A,A car is driving fast and shifting gears,N/A,N/A,N/A
car acceleration sequence_cap_3.wav,N/A,N/A,A cars engine starts and then begins to go faster.,N/A,N/A
car acceleration sequence_cap_4.wav,N/A,N/A,N/A,A door opening then a car moving in first gear before switching to second gear as it accelerates.,N/A
car acceleration sequence_cap_5.wav,N/A,N/A,N/A,N/A,"The engine starts, and the car begins to move, faster and faster"
Car starting (open hood).wav,A person starts a car engine and then turns it off.,"A woman speaks something, then the engine of her car starts.",A woman is speaking and then turns on and off a car.,A person starting a car and then turning it off.,The car is turned on and off when the woman is finished speaking.
Car starting (open hood)_cap_1.wav,A person starts a car engine and then turns it off.,N/A,N/A,N/A,N/A
Car starting (open hood)_cap_2.wav,N/A,"A woman speaks something, then the engine of her car starts.",N/A,N/A,N/A
Car starting (open hood)_cap_3.wav,N/A,N/A,A woman is speaking and then turns on and off a car.,N/A,N/A
Car starting (open hood)_cap_4.wav,N/A,N/A,N/A,A person starting a car and then turning it off.,N/A
Car starting (open hood)_cap_5.wav,N/A,N/A,N/A,N/A,The car is turned on and off when the woman is finished speaking.
leaves.wav,A machine sawing through snow and ice in a regular and sustained fashion.,A machine sawing through snow and ice in a regular sustained fashion.,Rustling sound on a smooth surface similar to leather.,The windshield wipers were clearing the windows of the car,Window wipers are clearing the windows of a car.
leaves_cap_1.wav,A machine sawing through snow and ice in a regular and sustained fashion.,N/A,N/A,N/A,N/A
leaves_cap_2.wav,N/A,A machine sawing through snow and ice in a regular sustained fashion.,N/A,N/A,N/A
leaves_cap_3.wav,N/A,N/A,Rustling sound on a smooth surface similar to leather.,N/A,N/A
leaves_cap_4.wav,N/A,N/A,N/A,The windshield wipers were clearing the windows of the car,N/A
leaves_cap_5.wav,N/A,N/A,N/A,N/A,Window wipers are clearing the windows of a car.
soft_walking.wav,The running footsteps of a child resonate as time goes on.,A person running up and down the stairs,The footsteps of a running child resonate over time.,The open grind of leather shoes against the running motion.,"in a small inside room , person hitting with a tool on a wood"
soft_walking_cap_1.wav,The running footsteps of a child resonate as time goes on.,N/A,N/A,N/A,N/A
soft_walking_cap_2.wav,N/A,A person running up and down the stairs,N/A,N/A,N/A
soft_walking_cap_3.wav,N/A,N/A,The footsteps of a running child resonate over time.,N/A,N/A
soft_walking_cap_4.wav,N/A,N/A,N/A,The open grind of leather shoes against the running motion.,N/A
soft_walking_cap_5.wav,N/A,N/A,N/A,N/A,"in a small inside room , person hitting with a tool on a wood"
writing in pencil.wav,A brush being rubbed against a leather surface in a quick back and forth motion.,Someone is using chalk to write something on the chalkboard.,Someone is writing with a sharp object on to something.,"Someone writes, pauses, writes some more, pauses again, and writes more.","Someone writes, pauses, writes, pauses, and writes more"
writing in pencil_cap_1.wav,A brush being rubbed against a leather surface in a quick back and forth motion.,N/A,N/A,N/A,N/A
writing in pencil_cap_2.wav,N/A,Someone is using chalk to write something on the chalkboard.,N/A,N/A,N/A
writing in pencil_cap_3.wav,N/A,N/A,Someone is writing with a sharp object on to something.,N/A,N/A
writing in pencil_cap_4.wav,N/A,N/A,N/A,"Someone writes, pauses, writes some more, pauses again, and writes more.",N/A
writing in pencil_cap_5.wav,N/A,N/A,N/A,N/A,"Someone writes, pauses, writes, pauses, and writes more"
Pieces examined on table.wav,Dice being rolled and game pieces clinking onto a hard surface.,"Dice rolls and game pieces are moved, clinking on a hard playing surface.",Keys or marbles being rattled and dropped onto a table top.,Small objects jingle as they are shuffled and dropped.,Small objects jingle as they are shuffled and then dropped.
Pieces examined on table_cap_1.wav,Dice being rolled and game pieces clinking onto a hard surface.,N/A,N/A,N/A,N/A
Pieces examined on table_cap_2.wav,N/A,"Dice rolls and game pieces are moved, clinking on a hard playing surface.",N/A,N/A,N/A
Pieces examined on table_cap_3.wav,N/A,N/A,Keys or marbles being rattled and dropped onto a table top.,N/A,N/A
Pieces examined on table_cap_4.wav,N/A,N/A,N/A,Small objects jingle as they are shuffled and dropped.,N/A
Pieces examined on table_cap_5.wav,N/A,N/A,N/A,N/A,Small objects jingle as they are shuffled and then dropped.
compressed-waist-rubbish-container.wav,A machine is turned on and before it is turned off it churns.,"A machine is turned on and churns, then is turned off.",A person in a factory presses a button to operate heavy machinery.,Using a saw to cut some wood and close the door,Wood is cut by someone using a saw before they close a door
compressed-waist-rubbish-container_cap_1.wav,A machine is turned on and before it is turned off it churns.,N/A,N/A,N/A,N/A
compressed-waist-rubbish-container_cap_2.wav,N/A,"A machine is turned on and churns, then is turned off.",N/A,N/A,N/A
compressed-waist-rubbish-container_cap_3.wav,N/A,N/A,A person in a factory presses a button to operate heavy machinery.,N/A,N/A
compressed-waist-rubbish-container_cap_4.wav,N/A,N/A,N/A,Using a saw to cut some wood and close the door,N/A
compressed-waist-rubbish-container_cap_5.wav,N/A,N/A,N/A,N/A,Wood is cut by someone using a saw before they close a door
Sound_FX_chaleira.wav,A machine that is rotating around in a circle,A machine which is rotating as it operates.,An engine of a car is turning starting then the car driving on a road of rocks,An engine of a car starting then the car driving on a road of rocks,"First, the rush of traffic becomes audible, then the raining noise gets louder, and then something clicks."
Sound_FX_chaleira_cap_1.wav,A machine that is rotating around in a circle,N/A,N/A,N/A,N/A
Sound_FX_chaleira_cap_2.wav,N/A,A machine which is rotating as it operates.,N/A,N/A,N/A
Sound_FX_chaleira_cap_3.wav,N/A,N/A,An engine of a car is turning starting then the car driving on a road of rocks,N/A,N/A
Sound_FX_chaleira_cap_4.wav,N/A,N/A,N/A,An engine of a car starting then the car driving on a road of rocks,N/A
Sound_FX_chaleira_cap_5.wav,N/A,N/A,N/A,N/A,"First, the rush of traffic becomes audible, then the raining noise gets louder, and then something clicks."
Charleston Campus Summer.wav,A engine roaring and a girl talking quietly.,The helicopter engine is whirring and the propeller is winding in the background,The helicopter engine makes a whirring noise and the propeller is winding in the background.,"The voice of a person is engaged, along with the wings of the helicopter.","The wings of a helicopter are engaged, alongside the voice of a person."
Charleston Campus Summer_cap_1.wav,A engine roaring and a girl talking quietly.,N/A,N/A,N/A,N/A
Charleston Campus Summer_cap_2.wav,N/A,The helicopter engine is whirring and the propeller is winding in the background,N/A,N/A,N/A
Charleston Campus Summer_cap_3.wav,N/A,N/A,The helicopter engine makes a whirring noise and the propeller is winding in the background.,N/A,N/A
Charleston Campus Summer_cap_4.wav,N/A,N/A,N/A,"The voice of a person is engaged, along with the wings of the helicopter.",N/A
Charleston Campus Summer_cap_5.wav,N/A,N/A,N/A,N/A,"The wings of a helicopter are engaged, alongside the voice of a person."
West Country pub interior.wav,A large number of men and women are talking.,"Many adults are engaged in conversation, with one voice occasionally being louder than the others.","People are in a confined space, speaking in differing volumes to one another.",People speaking in different volumes in a confined space.,The conversation of many adults with one voice occasionally being louder
West Country pub interior_cap_1.wav,A large number of men and women are talking.,N/A,N/A,N/A,N/A
West Country pub interior_cap_2.wav,N/A,"Many adults are engaged in conversation, with one voice occasionally being louder than the others.",N/A,N/A,N/A
West Country pub interior_cap_3.wav,N/A,N/A,"People are in a confined space, speaking in differing volumes to one another.",N/A,N/A
West Country pub interior_cap_4.wav,N/A,N/A,N/A,People speaking in different volumes in a confined space.,N/A
West Country pub interior_cap_5.wav,N/A,N/A,N/A,N/A,The conversation of many adults with one voice occasionally being louder
chinesealarmclock.wav,A clock is ticking in a rhythmic fashion.,A clock is ticking in a steady rhythmic fashion.,The continuous ticking of the hands of a clock,The continuous ticking of the hands of a clock is loud.,The first beat of a rhythmic clock is always higher pitched than the second beat.
chinesealarmclock_cap_1.wav,A clock is ticking in a rhythmic fashion.,N/A,N/A,N/A,N/A
chinesealarmclock_cap_2.wav,N/A,A clock is ticking in a steady rhythmic fashion.,N/A,N/A,N/A
chinesealarmclock_cap_3.wav,N/A,N/A,The continuous ticking of the hands of a clock,N/A,N/A
chinesealarmclock_cap_4.wav,N/A,N/A,N/A,The continuous ticking of the hands of a clock is loud.,N/A
chinesealarmclock_cap_5.wav,N/A,N/A,N/A,N/A,The first beat of a rhythmic clock is always higher pitched than the second beat.
Scifi Elevator Start Moving and Stop.wav,A large industrial machine being started in a large room and then turned off.,"A steam engine fires up and rumbles, then the engine shuts down.",Air pump machines at a car wash always shut off.,An industrial machine in a large room is turned on and then off.,Machinery hums and buzzes as it starts up.
Scifi Elevator Start Moving and Stop_cap_1.wav,A large industrial machine being started in a large room and then turned off.,N/A,N/A,N/A,N/A
Scifi Elevator Start Moving and Stop_cap_2.wav,N/A,"A steam engine fires up and rumbles, then the engine shuts down.",N/A,N/A,N/A
Scifi Elevator Start Moving and Stop_cap_3.wav,N/A,N/A,Air pump machines at a car wash always shut off.,N/A,N/A
Scifi Elevator Start Moving and Stop_cap_4.wav,N/A,N/A,N/A,An industrial machine in a large room is turned on and then off.,N/A
Scifi Elevator Start Moving and Stop_cap_5.wav,N/A,N/A,N/A,N/A,Machinery hums and buzzes as it starts up.
Greeting Card Foley.wav,A sound of footsteps being made from the truck and some wood cutting by someone.,A person scrapes a surface that slightly squeaks then taps it.,Someone is turning the pages in a book.,Someone is walking around as another person chops wood.,The surface squeaks as a person taps and scrapes it.
Greeting Card Foley_cap_1.wav,A sound of footsteps being made from the truck and some wood cutting by someone.,N/A,N/A,N/A,N/A
Greeting Card Foley_cap_2.wav,N/A,A person scrapes a surface that slightly squeaks then taps it.,N/A,N/A,N/A
Greeting Card Foley_cap_3.wav,N/A,N/A,Someone is turning the pages in a book.,N/A,N/A
Greeting Card Foley_cap_4.wav,N/A,N/A,N/A,Someone is walking around as another person chops wood.,N/A
Greeting Card Foley_cap_5.wav,N/A,N/A,N/A,N/A,The surface squeaks as a person taps and scrapes it.
Kocking door and open door.wav,A door being rapped upon and a wooden door creaking open.,"A person knocks on a door, the door opens and then the door closes and locks.",Someone knocking on a door and then proceeding to open it.,"Someone knocks on a door, which opens, then closes and is locked.",The door is opened after someone knocks at it.
Kocking door and open door_cap_1.wav,A door being rapped upon and a wooden door creaking open.,N/A,N/A,N/A,N/A
Kocking door and open door_cap_2.wav,N/A,"A person knocks on a door, the door opens and then the door closes and locks.",N/A,N/A,N/A
Kocking door and open door_cap_3.wav,N/A,N/A,Someone knocking on a door and then proceeding to open it.,N/A,N/A
Kocking door and open door_cap_4.wav,N/A,N/A,N/A,"Someone knocks on a door, which opens, then closes and is locked.",N/A
Kocking door and open door_cap_5.wav,N/A,N/A,N/A,N/A,The door is opened after someone knocks at it.
Wooden bed board vs wall.wav,A door is rapped upon with increasing intensity.,A wooden object hits another wooden object frequently.,Continuously a wooden cabinet door is being hit.,Someone is throwing wood on a wood pile.,Wood is being thrown onto a pile of wood.
Wooden bed board vs wall_cap_1.wav,A door is rapped upon with increasing intensity.,N/A,N/A,N/A,N/A
Wooden bed board vs wall_cap_2.wav,N/A,A wooden object hits another wooden object frequently.,N/A,N/A,N/A
Wooden bed board vs wall_cap_3.wav,N/A,N/A,Continuously a wooden cabinet door is being hit.,N/A,N/A
Wooden bed board vs wall_cap_4.wav,N/A,N/A,N/A,Someone is throwing wood on a wood pile.,N/A
Wooden bed board vs wall_cap_5.wav,N/A,N/A,N/A,N/A,Wood is being thrown onto a pile of wood.
Leafing through papers.wav,Someone pulls the crank a couple times and starts a weed eater and then shuts it down.,Someone pulls the crank a couple times and starts a weed eater up and then shuts it down.,"A weed eater is started, used and turned off.",someone starting a dirt bike then revving the motor up and finally turning motor off.,A motor is started and runs at a high speed for a few seconds.
Leafing through papers_cap_1.wav,Someone pulls the crank a couple times and starts a weed eater and then shuts it down.,N/A,N/A,N/A,N/A
Leafing through papers_cap_2.wav,N/A,Someone pulls the crank a couple times and starts a weed eater up and then shuts it down.,N/A,N/A,N/A
Leafing through papers_cap_3.wav,N/A,N/A,"A weed eater is started, used and turned off.",N/A,N/A
Leafing through papers_cap_4.wav,N/A,N/A,N/A,someone starting a dirt bike then revving the motor up and finally turning motor off.,N/A
Leafing through papers_cap_5.wav,N/A,N/A,N/A,N/A,A motor is started and runs at a high speed for a few seconds.
CivicSI.Accelerating.Garage.wav,"A vehicle engine revs repeatedly, getting louder as time goes on.","The motorcycle revved again and again, followed by a pause, and then more revving","The revving of a motorcycle again and again, then a pause, then more revving","While performing fixing of the motorcycle, he revved the engine, allowed it to idle, and then revved it again.","a motorcycle engine being revved, allowed to idle and revved again"
CivicSI.Accelerating.Garage_cap_1.wav,"A vehicle engine revs repeatedly, getting louder as time goes on.",N/A,N/A,N/A,N/A
CivicSI.Accelerating.Garage_cap_2.wav,N/A,"The motorcycle revved again and again, followed by a pause, and then more revving",N/A,N/A,N/A
CivicSI.Accelerating.Garage_cap_3.wav,N/A,N/A,"The revving of a motorcycle again and again, then a pause, then more revving",N/A,N/A
CivicSI.Accelerating.Garage_cap_4.wav,N/A,N/A,N/A,"While performing fixing of the motorcycle, he revved the engine, allowed it to idle, and then revved it again.",N/A
CivicSI.Accelerating.Garage_cap_5.wav,N/A,N/A,N/A,N/A,"a motorcycle engine being revved, allowed to idle and revved again"
Coins falling on wood.wav,A coin is flipped and spun on a table seven times.,A person bounces a coin on a counter repeatedly.,Coins make a metallic jingling as they are dropped onto a flat surface.,"One by one, coins are dropped onto a surface and allowed to spin until they stop.",The coin on the table was flipped and spun seven times.
Coins falling on wood_cap_1.wav,A coin is flipped and spun on a table seven times.,N/A,N/A,N/A,N/A
Coins falling on wood_cap_2.wav,N/A,A person bounces a coin on a counter repeatedly.,N/A,N/A,N/A
Coins falling on wood_cap_3.wav,N/A,N/A,Coins make a metallic jingling as they are dropped onto a flat surface.,N/A,N/A
Coins falling on wood_cap_4.wav,N/A,N/A,N/A,"One by one, coins are dropped onto a surface and allowed to spin until they stop.",N/A
Coins falling on wood_cap_5.wav,N/A,N/A,N/A,N/A,The coin on the table was flipped and spun seven times.
Sukhapha anchor chain.wav,A garage door opens and closes while people talk.,Heavy machinery is being used while people lightly talk in the background,People are talking lightly in the background as heavy machinery being used.,Someone dragged a metal door opened and shook a metal chain multiple times,Someone is opening a garage door and closing it and people are talking.
Sukhapha anchor chain_cap_1.wav,A garage door opens and closes while people talk.,N/A,N/A,N/A,N/A
Sukhapha anchor chain_cap_2.wav,N/A,Heavy machinery is being used while people lightly talk in the background,N/A,N/A,N/A
Sukhapha anchor chain_cap_3.wav,N/A,N/A,People are talking lightly in the background as heavy machinery being used.,N/A,N/A
Sukhapha anchor chain_cap_4.wav,N/A,N/A,N/A,Someone dragged a metal door opened and shook a metal chain multiple times,N/A
Sukhapha anchor chain_cap_5.wav,N/A,N/A,N/A,N/A,Someone is opening a garage door and closing it and people are talking.
Footsteps On Pipe_Metal.wav,Different hollow objects are being struck repeatedly with force.,First a stick then a ball are bounced on the top of a kettle drum.,"Someone bangs against a pipe before they pause, then continue.",Unique empty objects are being hit repeatedly with strength.,someone is banging the pipe and stops for a while before doing it again
Footsteps On Pipe_Metal_cap_1.wav,Different hollow objects are being struck repeatedly with force.,N/A,N/A,N/A,N/A
Footsteps On Pipe_Metal_cap_2.wav,N/A,First a stick then a ball are bounced on the top of a kettle drum.,N/A,N/A,N/A
Footsteps On Pipe_Metal_cap_3.wav,N/A,N/A,"Someone bangs against a pipe before they pause, then continue.",N/A,N/A
Footsteps On Pipe_Metal_cap_4.wav,N/A,N/A,N/A,Unique empty objects are being hit repeatedly with strength.,N/A
Footsteps On Pipe_Metal_cap_5.wav,N/A,N/A,N/A,N/A,someone is banging the pipe and stops for a while before doing it again
shovel.wav,Someone working under a bridge with heavy traffic overhead is moving garage tools around.,The traffic is heavy overhead as someone working under the bridge is moving garage tools around.,The wind is blowing a metal object that is repeatedly striking another metal object producing clanking.,The wind is blowing something that is clanking around.,motor repair people are busy preparing cars and tools are making sound
shovel_cap_1.wav,Someone working under a bridge with heavy traffic overhead is moving garage tools around.,N/A,N/A,N/A,N/A
shovel_cap_2.wav,N/A,The traffic is heavy overhead as someone working under the bridge is moving garage tools around.,N/A,N/A,N/A
shovel_cap_3.wav,N/A,N/A,The wind is blowing a metal object that is repeatedly striking another metal object producing clanking.,N/A,N/A
shovel_cap_4.wav,N/A,N/A,N/A,The wind is blowing something that is clanking around.,N/A
shovel_cap_5.wav,N/A,N/A,N/A,N/A,motor repair people are busy preparing cars and tools are making sound
Gong bashing repetitively with resonance.wav,A cymbal is being played and gets quieter and quieter.,A loud gong is followed by a continuous vibration in the air.,A song plays before slowly fading then picking up again.,"Before slowly fading then picking up again, a song plays.","While a cymbal is being played, it gets quieter and quieter."
Gong bashing repetitively with resonance_cap_1.wav,A cymbal is being played and gets quieter and quieter.,N/A,N/A,N/A,N/A
Gong bashing repetitively with resonance_cap_2.wav,N/A,A loud gong is followed by a continuous vibration in the air.,N/A,N/A,N/A
Gong bashing repetitively with resonance_cap_3.wav,N/A,N/A,A song plays before slowly fading then picking up again.,N/A,N/A
Gong bashing repetitively with resonance_cap_4.wav,N/A,N/A,N/A,"Before slowly fading then picking up again, a song plays.",N/A
Gong bashing repetitively with resonance_cap_5.wav,N/A,N/A,N/A,N/A,"While a cymbal is being played, it gets quieter and quieter."
Rain inside the old theater of Prypiat (close to Chernobyl).wav,A cymbal clangs with a metallic sound to the ground and a series of echoes follow the sudden noise.,Raindrops splash down on the surface of the floor.,The splash of raindrops falling on the floor.,Water dripping nearby while rain hits a barrel outside.,"Water splashes and dripping nearby me, while rain hits a barrel outside."
Rain inside the old theater of Prypiat (close to Chernobyl)_cap_1.wav,A cymbal clangs with a metallic sound to the ground and a series of echoes follow the sudden noise.,N/A,N/A,N/A,N/A
Rain inside the old theater of Prypiat (close to Chernobyl)_cap_2.wav,N/A,Raindrops splash down on the surface of the floor.,N/A,N/A,N/A
Rain inside the old theater of Prypiat (close to Chernobyl)_cap_3.wav,N/A,N/A,The splash of raindrops falling on the floor.,N/A,N/A
Rain inside the old theater of Prypiat (close to Chernobyl)_cap_4.wav,N/A,N/A,N/A,Water dripping nearby while rain hits a barrel outside.,N/A
