file_name,caption_1,caption_2,caption_3,caption_4,caption_5
pots and pans.wav,A metallic pot is scraped in a clanging manner.,A person is banging pots and pans around.,A spoon knocks gently against a metal tin can.,Against a tin can a spoon gently knocks,The metal pot clanks as it is scraped.
rain and swifts.wav,Humming of distant traffic as water trickles and people speak faintly,The humming of distant traffic zooms past as water trickles and people speak faintly.,"Water is pouring down a gutter and into a drain, While traffic is passing in the background.","Water is running and in the background, people talk.",Water pouring down a gutter and into a drain and traffic passing in the background.
"waterpomp, trein, zand.wav",A person walking along a road with cars driving by and birds in the background.,"A person walks along a road, while cars drive past and birds chirp.",Footsteps and then an airplane jet flying overhead.,Someone is walking outdoors and a car zooms by.,Someone is walking outside and a car drives by quickly.
Fridge opening and closing.wav,A small door is repeatedly opened and closed throughout.,A tiny door opens and closes repeatedly as time goes by.,Repeatedly a microwave door is being opened and closed.,a door latch being opened and closed repeatedly,a door latch is being opened and closed repeatedly
"Gravel road walk, .wav",A person is walking along a gravel path.,A person walks on gravel as birds are chirping.,Footsteps crunch on gravel as birds chirp in the background.,Shoes moving along a hard packed surface covered with twigs and leaves.,The path the person is walking on is made of gravel.
Little sreet behind a terrasse cafe.wav,A busy street under a bridge with vehicles moving overhead.,A garage is being opened and animals are making noises.,"A road beneath a bridge, with traffic going by on top.","Different types of machinery running, people talking and distant traffic at the same time.",People are talking as machines are making noise while it is raining outside in the background.
OUTDOORSgroceryparkinglot.wav,A car is driving quickly on the road and a truck squeals its brakes.,A large truck starting and driving off with other traffic sounds in the background.,A large truck starts and drives off into traffic.,During the day heavy traffic passes over a bridge,heavy traffic passing over a bridge in the day time
UndergroundCarPark_medium.wav,A tunnel with moving vehicles above and within it on a wet day.,Highway traffic that is passing under a bridge.,"On a wet day, a tunnel has vehicles move above it and within it.",The road without an intersection has a lot of traffic.,"Under a bridge, highway traffic passes by quickly."
080101-042_pasa el tren.wav,A train is leaving the station while a bell chimes in the distance and a man and woman are speaking.,A train makes a loud noise on the tracks along with a crossing signal bell,"A train with people talking on board moves slowly down the tracks, ringing its bells.",The train made a loud noise on the tracks while the crossing bell rang,a train moving slowly along a track with bells and voices
Washington DC 01 090320.wav,A gathering of people speaking with a phone ringing in the background.,A group of people were speaking while a phone was ringing in the background,Many people were talking to each other while a phone rang.,"People are moving around, and conversing while an electronic device is buzzing intermittently.",multiple people are talking to each other as the phone rang
Shed Door Movement.wav,A hammer strikes an object softly making a tapping sound.,Loud clicking noises come from the game that they are playing.,The game being played makes loud clicking noises.,solid items being stacked together on a solid surface,strong things being stacked together on a strong surface
CityPark Evening Moerputten NL 130510_01.wav,A bunch of birds whistle and sing in high pitched tones.,A vehicle is moving with the screaming of birds in the background,Many birds in close proximity whistling and singing in high pitched tones.,"Many different birds chirp and sing, all in different ways.",The birds are chirping and talking with each other both near and in the distance.
Pedestrian street cph.wav,"As people walk and talk, a vehicle passes very closely, through the crowd.","As someone walks by, a vehicle passes and a man starts talking.",Someone is walking and a vehicle passes and a man starts talking.,Two people walk down sidewalk talking and car drives by.,"With a heavy wind blowing in the background, a person is speaking to a crowd."
tentrain.wav,A constant static is playing on a radio device.,Rain is falling hard against the surface of something.,The rain fell audibly against the plastic sheet.,The surface of an object is being hit by heavy rain.,the rain were falling on an the plastic sheet
under flyover_300513.wav,A thunder storm rumbles as a variety of birds are chirping.,Birds are singing and chirping while a thunder storm is beginning.,"Birds were chirping, thunder rumbling while rain falls",The birds are chirping while rain is pouring and thunder is rumbling,Thunder was rumbling while the rain fell and the birds chirped.
waterfallthunder.wav,A river of rain water and also a storm in the background.,"Rain fell into a pond, and the rain was steady.","Raining falling into a pond, the rain is steady.",Water flows consistently without increasing or decreasing its speed.,"Water is flowing at a constant, medium rate."
coldwater_stream_04.wav,A stream of water gushes on without stopping or slowing down.,A stream of water gushes without stopping or slowing.,"The faucet is on, letting water flow into a sink or tub.",Water is running down an uneven surface and into a drain.,Water is running in a sink or tub.
Trickling Stream.wav,Water gushes forward in a strong and steady stream.,Water is bubbling and splashing in a stream.,Water is flowing in a fast moving stream.,Water was flowing down a river at a high speed,some water is gurgling and splashing in a stream.
Birds and ducks -Delta del Llobregat.wav,Birds and other wildlife making noises and someone breathing.,Birds are chirping and traffic flowing on a nearby road.,Birds chirping and traffic flowing on a nearby road.,"Storm winds blow faster, the animals cry all the way.",While animals cry a storm wind blows fast.
watertab.wav,Pouring water on a tin can that gradually gets louder and louder.,Pouring water on a tin can that gradually gets louder.,Rain was falling from a gutter into a metal pan.,Water begins to drip onto a metallic surface in short bursts then starts to drip constantly.,"Water drips onto a metallic surface in short bursts, then drips constantly."
hail on car.wav,"Balls of hail are hitting a hard, metallic object during a storm.",Balls of hail hitting a hard metallic object during a storm.,Hail and rain are coming down on the roof of a car.,Hail and rain coming down on the roof of a car.,The hail is loud as it hits the porch and the roof.
20101023.san.juan.de.dios.street.wav,"A big vehicle is runs, people are talking in the background ,and something is beeping.","A large vehicle motor runs, something beeps, while the heels of someone click against the floor, and people talk.","A loud truck engine roars, people talk, and finally someone walks away.","People are chatting while machinery and vehicles are moving nearby, footsteps become louder as time goes by.",People are chatting while machinery are moving nearby and footsteps become louder as time goes by.
Busy Playground.wav,A bird chirping with people talking in the background.,A bird is chirping while people are talking in the background.,"A bird is chirping, and a metal object audibly moving, as people chat.",Children are talking and swinging on a playground.,Children are talking and swinging on playground equipment.
incheon_4am.wav,"A car continues driving after it moves, stops, and is loaded.",A car engine runs as the car drives and then stops.,"A car moves, stops, is loaded, then continues driving.",A person drives a car up while someone walks and the car drives away.,"someone is driving up, walking, then driving on"
Oil (low pass filter).wav,A motor runs at a continuous pace and speed throughout.,A motor runs at the same pace throughout.,An engine idling at a constant rate in the foreground.,An idling motor hums in the silent morning air.,An idling motor hums with no other noises.
Single Thunder Clap.wav,It is raining and thunder is going off,"Rain falling and thunder roaring , then no thunder, then more thunder.",Rain hits the surface below as thunder roars overhead.,Rain is falling as thunder roars in intervals.,it is been raining all morning with heavy rain and lightning
windy marina 03.wav,A person approaches while carrying wooden wind chimes that clatter as they walk.,A person is clinking dishes while water is running.,Chimes ring out as wind blows them about.,"Some approaches carrying solid wind chimes, which clatter as they walk.",The wind is blowing wind chimes against each other.
rollingthunder01.wav,A storm is brewing in the background and the wind is starting to pick up.,Rain is falling while wind blows and light thunder crashes in the background.,The wind is starting to pick up and a storm is brewing in the background.,Thunder is rumbling in the distance while a light shower of rain falls.,Thunder rumbling in the distance while a light shower of rain falls.
wind_long_grass_24_96_mono.wav,A heavy storm with constant rain with gusts of wind,A storm causes water and wind to rush in from the shore.,Sea waves crash while the wind is blowing.,Water and wind rush in from the shore from a storm.,Waves crashing against a sea with the wind blowing
20100515.park.ambiance.02.wav,A variety of tunes and pitches are being made by the chirping birds.,Birds are chirping and you someone walking at an pretty fast rate.,Birds are chirping with different tunes and pitches.,Different species of birds are chirping and chattering and people are talking in the background.,Some different kinds of birds are chirping while people are talking.
Sources_00197.wav,A echoing rain storm that is falling in a open environment.,An echoing rain storm that is falling in a open environment.,"In a bubbling brook, water flows over rocks.",Water flows over rocks in a bubbling brook.,Water is streaming in a river and birds are chirping in the background.
metal chain.wav,Small metal objects are being tossed around in another metal container.,Small metal objects being tossed around in another metal container.,Small metallic objects are chiming as they are shuffled.,Small metallic objects clink together as they are shuffled.,The chain is continuously picked up and put down.
wood2.wav,Objects in a drawer hit each other and clank around.,Objects inside a drawer clank around and hit one another.,Small wooden objects crackling together and moving around in a room moving more together.,Wooden objects are thrown into a container together.,Wooden objects are tossed together within a container
water in bottle.wav,A person begins by drinking from a straw then continues on to eating something.,"Indoors, liquid moving around inside a closed container.",Liquid is moving around inside a closed container Indoors.,Someone uses the pool of water for cleaning.,Someone was washing an item in a pool of water
city-night-rain-light.wav,A car is passing by as a siren blares in the distance.,A siren in the distance while a car is passing by.,A siren of a vehicle going off while a car passes by.,It is raining and water is splashing off car tires as they drive by.,It is raining and water splashes off car tires as they drive by.
SLOT_PLAY_NG.wav,A musical keyboard plays with a low clapping hum.,"A piano is being played, with occasional clacking and tones.","A synthesizer and organ play at the same time, and then, coins are dropped into a machine.",Different types of musical instruments are being played.,"piano tones that are playing, and an occasional clacking and sounds."
Motor boat.wav,A large helicopter is approaching and then landing.,"A motor is whirring and rumbling, consistently but not rhythmically.",An old and noisy engine keeps running along.,The engine of a vehicle roars in the street.,The noise of a large helicopter approaching landing.
Fireworks or War time firefight.wav,"After popping in the air, fired fireworks will hit the ground.",An intermittent crackling sound and a thumping noise are being heard while birds sing in the background.,Fireworks are being set off in the distance.,Fireworks popping in the air and hitting the ground .,The sound of fireworks being set off at a distance.
walking_on_gravel.wav,A person is walking down a gravel road.,Someone is quickly walking along a gravel path.,Someone walks briskly while crickets chirp in the background.,Someone walks by briskly while crickets chirp in the background.,While crickets chirp also a person walks continually.
wind on lanyards .wav,A wind howls in the background as wooden chimes clang and resonate.,Different solid metal objects striking other metal objects and a whistle going off.,Metal parts clang against each other near a highway while cars drive by.,Metals clanging against each other next to a road with cars driving by.,"The wind howls, and wooden chimes ring loudly."
Waves-Medium-Germany-Northsee-Langeoog.wav,Heavy rain falling on a the windshield of a car driving fast.,Heavy rain falls and strong winds blow during a storm.,Heavy rain is falling on a the windshield of a car driving rapidly.,a car is being sprayed with water at the car wash,a storm with heavy rain and strong wind
Raindrops.wav,The water is trickling off the waterfall as the cars go down the busy highway.,Water flows at a constant rate and drips while it rains.,Water is flowing and dripping constantly while it rains,Water is splashing onto a surface causing a trickling and gurgling.,"Water is splashing onto a surface, and trickling and gurgling are occurring."
EQUIP_expressoMaker_01.wav,A large fan blowing wind through a warehouse.,A machine with an assembly line that is running at a fast pace,A mechanical grinding hums in the background as time goes on.,"As time passes, a mechanical grinding hums in the background.","At a fast pace, a machine with an assembly line runs."
Calle.wav,Machinery is moving around and hard objects are banging against other hard surfaces nearby.,Machinery moves while hard things bang on solid surfaces somewhere near.,Numerous cars drive by and over a train track.,Several cars and trucks driving by on a street.,Several cars and trucks pass on the street.
tata_hungary__smelly_well_2_20080718.wav,A car passes as a barrel is being filled with water.,A car passes by while a barrel is filling with water.,A person is running water in a sink with the window or door open and a vehicle passes by.,Someone is running water in a sink with the window or door open and a vehicle passes by.,Water fountain outside by the street and cars driving by
1_walking_for_the_gate.wav,"Chattering among one another, the people pass by a city street, loudly.","In an open space there are sounds of people talking, walking, moving","Muted sounds of people talking, walking, moving about in an open space.",The drone of voices in a large crowd and footsteps as people walk.,There were the drone of voices and footsteps as people in the large crowd walked by.
medium_distance_thunderclap_2.wav,It is raining lightly when lightning strikes nearby.,It is raining lightly when thunder strikes and hits.,Thunder in the distance and rain is starting to fall on a hard surface.,Thunder rumbles in the distance while rain patters on the pavement.,Thunder sounds in the forest and increases as time progresses.
rain_roof.wav,Hard rain is coming down on the roof during a lightning storm.,Heavy rain falling on a metal or plastic roof.,"Heavy rain falls, then gets softer before falling hard again.",Heavy rain patters onto a roof made of metal or plastic.,Rain falls heavily before the rain gets softer and then harder again.
rain_villaverde2.wav,A child calls out during a rumble of thunder and rain,A storm is coming in with thunder and lightning off in the distance.,Claps of thunder are sounded as a rain shower pours down and people indoors call out.,People indoors call out at the claps of thunder sounding in the rain shower pouring down outside.,Thunder rumbles with the rain and a child speaks.
31 hn_door4.wav,A door creaking as it opens and shuts.,A door creaks as it opens and shuts.,A door is creaking back and forth because of the wind.,A door is creaking back and forth in the wind.,Strong wind blows open and closed a creaky door.
Noisy Max 5.wav,A engine roaring and slowing down and coming to a stop.,A engine roaring and slowing down comes to a stop.,A motor is being turned off and finally stops.,A spinning machine winds down as it is being shut down.,An engine that starts loudly then fades to nothing
Dog whining.wav,A dog barks and then whines and repeats the barking a whining.,A dog barks and then whines and does it again.,A dog barks and whines in a high pitched voice.,A dog barks twice and then whines and then barks again and then whines again.,A tiny dog is barking and whining in its room.
train-1.wav,A creaking metal gate opens and brakes of a large automobile pulling over.,A creaking metal gate opens while a large automobile hits its breaks.,A metallic whining followed by a metallic scratching and squeaking.,A metallic whining occurs before a metallic scratching and squeaking.,While someone opens a heavy gate a machine whirs
aftertherain.wav,A car passing by a man walking on the side of the road.,A car passing by a man walking that is walking on the side of the road.,A vehicle is on the road riding while the wind blows and birds chirp.,A vehicle rides on the road whilst the winds blow and the birds chirp.,Machinery is running while a bird is chirping near by.
just birds.wav,A car rumbles past while the birds screech in the whistling wind.,A man whistles with some birds whilst an engine revs up.,"Birds are chirping and singing, while wind is blowing.",Birds are chirping and traffic is running in a wooded area.,"Birds chirped loudly in the background, whilst the bus rolled on."
meadow brook bees.wav,A fly buzzes over head as the waterfall rushes.,A person is standing next to a river with flies buzzing around.,Rushing water falls as a fly buzzes over head.,The bees are buzzing around and the birds are near a waterfall.,a person standing next to a river with flies buzzing
coast wave kids far 160710_0914.wav,"As children are playing, rain is falling heavily.",Cars are driving by on a highway while people and birds are in the background.,The rain falls heavily while some kids are playing,The roar of speeding traffic resonates in the background while children play and shout.,"While playing children shout, the background resonates with the roar of speeding traffic."
EXT Suburban Park.wav,A few young children play over the rumble of the city.,A group of kids are playing and shouting to each other.,A rumble comes over the city as a few young children play.,Children shout and play while traffic rumbles by.,Children shouting and playing while the traffic rumbles by.
thunderstorm_2.wav,A thunder storm booms in the distance as rain is falling,In the distance thunder rolls in while rain gently hits the ground.,Pouring rain falls hard as thunder rumbles in the background.,Thunder in the distance as rain steadily falls.,Thunder roars distantly as the rain continues to fall.
Viento_Helado.wav,"Blowing hard, the wind creates a whistling sound.",The wind is blowing and whistling loudly and stops for a while before getting really loud,The wind is blowing and whistling loudly but stops for a while before getting really loud.,The wind is blowing so hard that it is creating a whistling sound.,The wind is blowing very strong at first and then slightly decreasing
Woodchipper Start (heavy machine) 02.wav,"A car is started and the engine is heard running loudly, then it slowly drones to a stop.",A car starts with the engine running loudly and then it slowly comes to a stop.,A clattering vehicle is started up and then turned off at the end.,"A key turns to start a truck engine and it idles loudly until turned off, then rumbles into silence.","A large diesel engine starts, runs briefly, and cuts off."
WinterWoodsWalkJan14th2016.wav,Footsteps on an outdoors place with twigs and leaves,Some large feet crunch the snow beneath them.,"Someone is walking on a street with leaves, stops briefly, then keeps walking.",Someone is walking on street with leaves with a brief stop then keeps walking.,"Someone walking on dirt or gravel pauses, then moves along."
d0_drips_03.wav,A drop of water is released into a glass.,A tap opens a little and water drips into a basin,Water dripping into the sink and a slight tapping.,Water drips into a sink making a slight tapping sound as it hits.,Water is slowly dripping from a tap into a sink
city park Oct Moerputten NL 151017_0821.wav,A car drives down the road in the distance as birds sing in the trees.,Birds are chirping in a wooded area while a motor boat is driving on a nearby lake.,Birds are singing as distant traffic passes by.,Birds chirping while traffic goes by in the distance.,"Outside in road, a vehicle in a distance passing, birds singing"
20150425_fountainhead.wav,A faucet turned on filling the bath tub with water,The bathtub is filled with water when a faucet is turned on.,Water drips into a container with water already in it.,Water is pouring into a sink and down a drain.,Water is running and falling into a sink then flowing down the drain.
Tiny Dog Barking in Park.wav,A dog barking and a group of people talking also.,A dog constantly barks and whines at a high pitch.,A dog is barking and people are conversing in the background.,A dog is barking repetitively and at the same time some people are having a conversation.,A dog is barking with same pitch continuously
"Driving in rainstorm, interior.wav",A storm produces heavy winds and light rain which hit a window.,Heavy winds and light rain are hitting a window,The rain is coming down hard and steady.,The rain is coming down steady and hard.,Wind is constantly blowing and it is lightly raining.
STE-031 italian road.wav,A variety of traffic is passing a busy road at speed.,A variety of vehicles passes a busy road at a high rate of speed.,Many cars on the highway are racing past.,"On a highway, several cars are driving by.",Several cars are driving by on a highway.
Subway_departure_from_station.wav,Cars are revving their engines in the distance.,Humming of a distant engine and racing cars speeding away a distance away.,Several cars in the distance making revving noises.,Some vehicles are speeding off into the far distance.,The humming of an engine and racing cars speeding away at a distance.
Jet Engine 1.wav,A jet engine is running at a steady pace.,At a steady pace a jet engine is running.,Some very noisy machinery has a metal on metal singing.,Someone is sawing through a piece of wood.,large industrial saw is cutting something metal in a building.
080809_03_Ri_pokretneStepeniceKlompeVentilacija.wav,A rail car passes by while people are busy.,Loud indoor noises play with some light background conversation.,People were talking in the background as the train approached and very loud,People were talking when the train approached very loudly.,The crowd is talking while the cars are honking their horns in the background.
Fountain_3.wav,Someone runs water in a tub for a bath.,"Water drips down at a constant, medium flow.",Water flowing into a sink and down a drain in an uneven flow.,Water is flowing into a sink and down a drain in an uneven flow.,the water is running into a tub for a bath
birds and plane.wav,A bird squawks while an airplane flies overhead.,A bird squawks while an airplane is flying overhead.,A duck is quacking loudly while a plane is flying over head.,"As the airplane passes in the distance overhead, the birds squawk.",Birds squawk as an airplane passes overhead and into the distance.
Metal Steps.wav,"A hammer bangs down, repeatedly against a metal surface.",A quiet tapping that becomes louder and louder.,A quiet tapping that proceeds to be louder and louder as it approaches.,Banging of a hammer consistently becoming louder as it strikes.,banging noise of a hammer consistently loud as it hits something
Thunder Rain Cars Driving By.wav,"A thunderstorm roars outside, and the rain pours down.",Rain pouring down while thunder rumbles in the background.,Rain steadily falls while thunder rolls and rumbles twice.,"Rainfall proceeds, accompanied by thunder claps that sound twice in the distance.",Thunder rumbles while rain continues to pour down.
"09-07-16_1757_Afurada, next to the water in the habour.wav",A stream of water is flowing down with a motion.,A washing machine gurgles as the clothes are being washed.,A washing machine gurgles while the clothes are being washed.,"Water flows at a constant, gurgling rate while things thud.",While things thud water flows at a constant gurgling rate .
weather_wind_strong_trees.wav,Sounds of continuous waves crashing onto the shore.,The ocean roars as it rolls in and out of shore,The roar of the ocean as it rolls in and out of the shore fills the air.,Waves are being washed up on to shore.,Waves are crashing on the shore on a windy day.
train-arrival.wav,A high speed train slowly whistles to a stop.,A fast train slowly whistles and comes to a stop.,A subway is slowing down on the tracks to the point where it squeaks when it stops at the end.,"A train is slowly coming to a stop, then squeals its breaks.",A train that is slowly coming to a stop and then squeals its breaks.
1_pebbles.wav,A person walking on the pebbles and sand on the ground,"As the bugs and birds chirp and buzz, footsteps walk around a gravel path in the distance.",Footsteps walk along a gravel path as birds and bugs chirp and buzz in the background.,Someone is walking down a wet road as rain falls.,a person is walking on a wet road in the rain
Car drive by 09.wav,A person is slowly and steadily walking over gravel.,A person slowly and steadily walking over gravel,The footsteps of a person when they walk in the snow.,Footsteps on walking at a regular pace on gravel,Someone was walking over a pile of pebbles.
Cley_beach_footsteps_160124_0099S12.wav,A person walking on a gravel surface with cars going by.,A person walks on a gravel surface as cars pass by.,"As a person walks among pebbles, water splashes around their feet.",Water splashes while a person walks on a surface of pebbles.,Waves are coming up on a beach as two people walk by.
walking_on_snow_and_light_wind.wav,A person is continuously walking through the snow.,People walking on the ground in a consistent manner.,Someone is walking down a gravel path at a constant pace.,Someone walking down a gravel path at a constant pace.,Someone was walking on a land filled with a pile of pebbles
water fountian drip sm with crowd.wav,A bird chirps and people walk while constantly talking.,It is raining just outside the gate of a busy airport.,People are talking and walking in a public area where it is also raining.,People talking and walking in a public area where it is raining.,A bird chirps and people talk constantly and walk.
Footsteps Undergrowth 01.wav,A man is walking through the brush and then picks up the pace and begins to run.,A person is walking outside and then breaks into a run.,"A person walks with heavy steps, then begins to run.","The sound of crunching footsteps walking, then getting faster.",Walking with crunches and the walking gets faster as it goes on.
Montreal parc sounds december 01 24 bit.wav,A person is singing while kids are playing and adults are laughing.,Children and adults are laughing and screaming while a train passes by.,People calling out to each other in a small group and laughing.,"The adults laugh, watching their children play as a person sings nearby.",The people are calling out to each other in a small group while laughing.
20061224.stork.nest.02.wav,A bird is chirping and hard objects are being struck together and traffic is passing in the background.,A bird is chirping and hard objects are being struck together as traffic is passing in the background.,A person banging a wooden instrument outside next to a road with cars driving by.,A person is outside banging a wooden instrument next to a road with cars driving by.,Some birds knock on wood as others are chirping.
Japan_Matsudo_Stepping_on_Small_Manhole_Cover.wav,Glass is being tapped occasionally as if someone is knocking on a window.,Metal is clanging at random intervals with waves crashing in the background.,Silence is broken by occasional taps on glass.,Someone is hitting the metal repetitively while the engine is whirring in the background,The metal was clanging at random intervals and the waves were crashing in the background.
RiverBargeJune22012.wav,A chugging engine runs while birds are chirping.,A vehicle makes a low hum and rumbles nearby as birds chirp.,Birds are chirping in the background with mechanical noises also being created .,Mechanical noises are sounding as birds chirp in the background.,The birds are still singing away as an engine runs loudly.
cafe boursault.wav,A series of conversations between men and women are taking place in restaurant environment.,A spoon is clicking on a plate while men and women talk to each other.,People are speaking while dishes and utensils are placed back in place.,People are speaking while dishes and utensils are placed.,People conversing and the utensils striking each other in close proximity to each other.
Van.wav,A motor is running until towards the end of the clip with some conversation happening.,Machinery is running while people are in the background talking.,Machinery is running while people are talking in the background.,The traffic and voices gradually fade away while the clip plays,traffic and voices gradually fading away as the clip plays
old tractor passing Hatz.wav,A car motor gets louder and then grows quieter.,A lawnmower has its engine started up and starts moving.,A lawnmower starts up and begins cutting the grass.,"A motor is running and vibrating, and gets closer then drives away.","As the car approaches, the motor runs and vibrates before driving away."
mijo + folk och skotrar 1.wav,Birds chirp outside while people are yelling and a motor runs.,Birds crowing and a vehicle driving fast in the distance.,Wind blowing while a vehicle engine roars in the distance,Wind blows as vehicle engines roar in the distance,birds are chirping while some kids are shouting and an engine is whirring
Bic pen handling noises.wav,A person picks up a pencil and drops it.,A person picks up and drops a pencil repeatedly,A person picks up and then drops a pencil repeatedly.,"A small, hard object being picked up repeatedly and dropped onto another hard surface.","A small, hard object being picked up repeatedly and is dropped onto another hard surface."
5am_voegel_abudhabi_park.wav,A cricket chirping while birds chirp in the background.,A cricket chirps in the foreground while birds are chirping in the background.,"A loud, heavy wind blows steadily in the background while crickets and birds are chirping.",Outdoor noise with birds chirping and communicating with each other.,"While crickets and birds are chirping, a loud and heavy wind blows steadily in the background."
Birdsong2.wav,A bird is chirping and traffic is moving in the background.,Birds are chirping and communicating to each other.,Birds are communicating and chirping to each other.,In the background the traffic is moving along and a bird is chirping its song.,Some birds are softly chirping and singing while outdoors.
DC Metro - Interior 1.wav,A car engine is whirring as some people are talking in the background.,A large air duct fan turned on at full speed setting blows air around the room.,An airplane engine whirring with people moving in the background.,"High pitched whistling of wind, followed by light footsteps",a car engine is whirring while some people are talking in the background
school corridor (1).wav,A machine is running on idle at a work place,A strong wind blowing outside a window and people chatting in the background.,A strong wind is blowing outside a window and people are chatting in the background.,Air is moving through an air duct and people are talking in the distance.,People are talking in the distance as air is moving through an air duct.
Very low rumble.wav,A jet plane is flying in the distant sky.,A large volume of air is moving through an air duct at varying speeds.,A strong wind is blowing through a tunnel in the distance.,In the distance a jet plane is flying in the sky,The wind is blowing a storm in from the distance.
Glass Chandelier Rattle.wav,A machine is operating and humming with loose objects vibrating in a hollow container.,"A machine operating, humming with loose objects vibrating in a hollow container.",Machinery is in use and makes a humming sound.,a motor hums then pauses and hums with increasing volume,"a motor to a machine is running, then shuts off and turns back on again"
Kingdoms of the Night (The Swamp).wav,Against the background of a continuous hum someone flushes as people talk in a room,Crickets chirping and something sliding as power equipment starts up.,Several people talking in a room with crickets and insects chirping outside.,Several people talking in a room with crickets and insects outside.,"crickets chirping and something slides, as power tools go off"
fuente.patio.wav,Children are making sounds in the background as water is running.,The water is running and children are making sounds in the background.,Water flows into a small tank of water,Water is running and filling the bath tub up,Water is running from the faucet as it fills the bath tub.
Sink_Running.wav,A faucet is turned on and running water is pouring out of it.,Running water is draining in a sink or a tank.,"Running water is draining in the sink, or the tank.",Water is running while a toilet is being flushed in the background.,a faucet is turned on and running water pours out
Parque.wav,A small car drives by in the background,Car are driving by on a busy street.,Cars driving past during the day on a highway area.,The car is driving by on the roadway at a fast pace.,Three cars drive by and a person sets down keys.
Rain - 1.wav,A heavy rain is coming down over a river.,A river is filled with water as the rain pours.,Heavy rain is pouring down outside while the odd clap of thunder sounds,Rain is falling and water is splashing off the ground.,Water is flowing in the stream and splashes against rocks.
Int-condo-dryerexhaustport.wav,A man is speaking while a dryer is operating.,A man is talking while a dryer is audibly operating.,A man talks at the beginning while a hand dryer is being operated in the background.,A person speaking in an enclosed room with machinery sounds in the background.,"With dryer sounds, a male voice is saying something."
WinterWren1.wav,A bird chirps are followed by a man singing which is followed by more chirps.,"Birds are chirping, and then a man says something.","Birds chirp, then man speaks, then birds chirp again.",The chirping birds are briefly interrupted by a man speaking.,chirping bird then a man saying something then more chirping
Sirens_in_The_Distance.wav,A police car that has its siren on and driving away.,A police car with its siren on starts driving away.,Couple of police cars with the siren blaring approached and left,The siren for an ambulance and a police car are blaring through traffic.,Traffic noise with multiple sirens ringing through it.
blood_pressure.wav,A beeping sound is being created in intervals,A machine beeps over and over in a high pitched beep.,A machine is beeping over and over in a high pitch.,"A steady, mechanical beeping resonates as time goes on.","Shrill, repeated beeps occur in continuous short intervals."
Filling a Sink.wav,A faucet being turned on to run water in a basin.,A machine is running and water pouring into a basin and down a drain.,"A shrill, mechanical whirring is followed by water running into a basin as time goes on.",The faucet is turned on and water runs into tub.,Water pours into a basin and down a drain while a machine is running.
Ambience subway escalator.wav,A door creaks back and forth as high pitched noise rings,A door is creaking back and forth as high pitched noise rings,A hard metal object is being rubbed against another hard metal object and a loudspeaker is blaring.,Heavy equipment is being moved slowly in a construction area.,Two hard metal objects are rubbing against each other while loud noises are coming from the loudspeaker.
japanese train platform.wav,A man on a loud speaker talks and people talk to each other.,"A man speaks, and his voice echoes while other people speak.",A person speaks over a loudspeaker to people in a room.,The voice of a person booms over a loud speaker.,Someone who is talking over a loud speaker.
Haridwar Street 2.wav,A siren blares as traffic horns ring out while traffic moves.,A siren sounds as a vehicle drives by and cars honk.,A siren sounds as an emergency vehicle drives by and some cars honk and drive.,"An ambulance alarm in the distance, getting closer mixed with the vehicle engine sounding.",vehicle engine sounding mixed with ambulance alarm in the distance approaching closer
Krankenwagen _ German Ambulances Passing by...wav,An ambulance is sounding its siren as it moves closer and then away.,An ambulance is sounding its siren as it moves closer.,An emergency siren on a vehicle is distant but then it gets louder and closer,The siren of an emergency vehicle approaches and gets louder as it gets closer,an emergency siren on a vehicle is distant but gets louder and closer
PauseConference_youngerPeople.wav,A crowd of people are speaking to each other with distinct male and female voices.,A large crowd of people talking in a crowded room.,A large group of people are milling around and are chatting in an enclosed public space.,A large group of people are milling around and chatting in an enclosed public space.,lots of loud talking in a large crowd
Table tennis and children&#39;s area.wav,A baby is crying and shouting while adults are speaking among each other.,"A child screams, pounding on metal, more people speak, a person walks by and a child speaks again.",Children loudly playing with banging and others talking in the background.,People laugh and run while someone taps on a wall.,The children are playing loudly and banging things while others are talking in the background.
FeurigerElias_Korntal_20090906_Vorbeifahrt.wav,A locomotive approaches and then moves away into the distance.,A moving train approached a place then left.,A train approaches slowly from a distance before moving past.,A train slowly approaching in the distance and then moving by.,Birds are chirping and a train passes by quickly and loudly.
Town Sounds Birds Car 2.wav,A vehicle approached and left as the birds chirped in the background.,A vehicle approached and left while the birds chirped in the background.,Birds are chirping and cars are driving past down a highway.,Vehicles are passing by and birds are chirping,birds are singing as cars are passing by.
Valladolid station2_kort.wav,A vehicle approaches loudly while birds chirp in the background.,Birds are chirping near a busy road with passing traffic.,Birds are chirping outside next to a street with cars driving by and a machine whirring.,Birds chirping outside next to a street with cars driving by and a machine whirring.,The vehicle approached loudly as the birds chirped in the background.
wolombi-road.wav,Birds are chirping in the background when a car approached and then left,Birds are chirping in the distance and then a car going by hitting water.,Birds chirping in the background when a car approached and left,Birds chirping in the distance and then a car going by hitting water.,Cars drive by while a person is walking.
recycling center 2.wav,"A loud motor is running in the background, while there is the sound of a vehicle backing up.","A tractor engine starts, and another tractor beeps.",An engine is running when something moved and it started beeping.,Lots of random noise and rattling of a thin metal.,"a motor is running in the background, then the sound of a vehicle backing up."
